DE_time_mean,DE_time_std,DE_time_max,DE_time_min,DE_time_rms,DE_time_ptp,DE_time_median,DE_time_iqr,DE_time_pr,DE_time_skew,DE_time_kurtosis,DE_time_var,DE_time_amp,DE_time_smr,DE_time_wavefactor,DE_time_peakfactor,DE_time_pulse,DE_time_margin,DE_freq_mean,DE_freq_std,DE_freq_max,DE_freq_min,DE_freq_rms,DE_freq_median,DE_freq_iqr,DE_freq_pr,DE_freq_f2,DE_freq_f3,DE_freq_f4,DE_freq_f5,DE_freq_f6,DE_freq_f7,DE_freq_f8,label,day,machine
0.009909480907581626,0.06156126659658071,0.17440246153846153,-0.1558356923076923,0.062280808701433335,0.33023815384615385,0.013351384615384614,0.08302892307692307,0.1576715076923077,-0.1289401644014433,-0.15611679068911188,0.003780701320646807,0.049885591588267865,0.04235026063605656,1.2484728900374629,2.800260066861461,3.4960487785310272,4.118096533979228,0.5378502178666176,1.1684172998468676,8.995526393638261,0.00034391889704465695,1.286266629995746,0.11955915350751165,0.4080228005726524,1.4469236053732224,1.3717624432477022,4.370990824320422,25.89152312627265,182.039915315993,23.635511990082822,0.2053281812202236,0.4593541266770401,0,1,1
0.008697656804733738,0.05777997306911713,0.1506203076923077,-0.14686523076923075,0.05836222426011607,0.2974855384615385,0.008344615384615384,0.08548015384615383,0.151872,0.035118521130197464,-0.4672321225798921,0.003330499986695141,0.047317579881656815,0.04027527224584725,1.2334152424127005,2.5807842247581982,3.183178600195005,3.7397713111135578,0.5240766593391982,1.0834074881678606,9.150780856437654,0.0018602808923294774,1.2035065975233898,0.10583847906169892,0.4259899172091826,1.5416653526641648,1.1794421805168316,4.1462902251331695,25.63125163511024,185.28182953365143,24.162709724094487,0.2032985693969573,0.471125488688462,0,1,1
0.010063065855008305,0.06208295717913012,0.2154996923076923,-0.1585476923076923,0.06281970993456652,0.3740473846153846,0.012934153846153843,0.08594953846153848,0.1625531076923077,-0.005041364181287313,-0.00015814091206145514,0.0038450506618608452,0.050154240177089145,0.04251479519990401,1.252530388512656,3.430447108593121,4.296739249698259,5.068816427185303,0.5924417445729598,1.1544766185474569,8.709614547391782,0.0040299790640235394,1.2976145357868891,0.13215750423135647,0.3655010437216668,1.8158110245102441,1.33922403326687,3.348695650452956,17.265421159785564,185.00637433743165,22.845050058456692,0.20162513322411327,0.4457171691107567,0,1,1
0.010908177514792904,0.07176188128280324,0.2255132307692308,-0.20381723076923075,0.07250087373880608,0.4293304615384616,0.010848,0.09565015384615386,0.17669723076923075,-0.050879564783486216,-0.009814158888665324,0.0051373883561960714,0.057864692307692325,0.04911990011176688,1.2529380326311366,3.1104898346697425,3.897251013970256,4.5910767378618536,0.6474865906431286,1.34792911405752,8.939722870154979,0.0022861452626833307,1.4953768025439451,0.14014625190149174,0.4630233866705468,1.7066503115586102,1.8256902535119288,3.685835620105117,18.375333243511022,176.9760226164629,21.20212895582634,0.1899420813898452,0.4536613183124376,0,1,1
0.0071425695266272154,0.05631987868831749,0.14811692307692306,-0.154584,0.056703793578723474,0.3027009230769231,0.008240307692307694,0.07849153846153847,0.1409196923076923,-0.27273005791980603,-0.21758304346947446,0.003164303906775773,0.04609146301775143,0.039512443279817414,1.2302450359817143,2.6121166456224514,3.213543536682228,3.7486146333193178,0.5308050744787689,1.037806251688114,8.39719543564759,0.005421050275276109,1.1656739866426395,0.11000463618194636,0.424900903093144,1.5224932985150788,1.0822449166035273,3.8210686875656408,22.29435139143365,191.9664133079095,24.737609812132593,0.2001644489141507,0.4754598557637556,0,1,1
0.013676564471499722,0.06214448804649631,0.1650147692307692,-0.1504116923076923,0.06355882762881855,0.3154264615384615,0.016063384615384615,0.08720123076923078,0.1616769230769231,-0.03697656426092133,-0.3868380998941623,0.0038526761538067774,0.051896703929164366,0.04463319734400451,1.2247180035859742,2.596252564544613,3.179677257654044,3.697130814065134,0.5842251239101602,1.1903901370437535,8.895824257184564,0.0031482354112317363,1.326027026036381,0.11808595748467972,0.3945716079982262,1.7854726152433171,1.42384131624783,3.7587194019460237,20.198985700087675,177.66104742732864,23.176052670419,0.2112133105089475,0.4284651056656024,0,1,1
0.00872022337278107,0.06283503632551765,0.1710646153846154,-0.1462393846153846,0.06336239515563549,0.31730400000000003,0.006049846153846154,0.08594953846153845,0.1655363076923077,0.07263380012745528,-0.3968845979151552,0.003938750824187707,0.05074418786982249,0.042870516995600016,1.2486631043969676,2.699781391856062,3.371117413948157,3.9902624781075637,0.6028121555297656,1.1568921118635227,8.162532631191889,0.013331669467490773,1.304523611647748,0.1481106722705235,0.3709876121773699,1.6077182554323015,1.3448650558760613,3.486157465445905,17.248359575381812,190.39234778848564,23.908126527187186,0.19860359485390766,0.4496661818411351,0,1,1
0.007130944106253465,0.0687671324572361,0.17481969230769231,-0.17899199999999998,0.06905380900491985,0.3538116923076923,0.011891076923076923,0.0978406153846154,0.18867175384615384,-0.2025721939798986,-0.5295653119375063,0.0047175781742414356,0.056988520199225276,0.04932369949511002,1.2117143727107795,2.531644449841094,3.0676299664659283,3.544334551081758,0.5842246408791131,1.2897725076809834,8.949318220591561,0.00661116545532474,1.4159207437494592,0.1204888938774406,0.3537316843183805,1.702922443500436,1.671510780808008,4.0052391771936735,21.36534583364932,178.76519494610562,22.97889471951849,0.20626912853331408,0.4387354106739173,0,1,1
0.015791734366353075,0.06444616938510439,0.18066092307692305,-0.14999446153846155,0.06627765573474399,0.3306553846153846,0.01710646153846154,0.08511507692307692,0.16522338461538466,-0.08297028342904395,-0.22153577028438887,0.0041433487753957865,0.05302732927504145,0.04464944500279629,1.2498773112063766,2.7258194496190846,3.406939884523948,4.046207585908596,0.5993444680135215,1.2537597968349627,8.994035040955144,0.008674738439007209,1.3896501068607372,0.10440962044218807,0.3734380243380849,1.7581795339303774,1.5794709052181066,3.54826916663665,17.694698373023968,170.58316908848624,21.798308462408585,0.2108512294314644,0.4237526905884906,0,1,1
0.012092671597633149,0.06858089792853791,0.1785747692307692,-0.2286424615384615,0.06955764632547275,0.40721723076923066,0.01512461538461538,0.09153,0.16991723076923074,-0.3177887811383921,0.3758968456210985,0.004692033455971351,0.055151689349112375,0.04634915336086617,1.261206087182028,2.5672917165021043,3.2378839404244517,3.852816206596444,0.6793774964636243,1.269637043713603,8.693162167124669,0.006244598274573408,1.4399763905949985,0.1744083397322312,0.4676640745578938,1.894335944103188,1.6197655571793337,3.7149016043960015,19.695054851163945,199.08509792010904,24.04486595113825,0.18838162024536054,0.4465542489066261,0,1,1
0.010352726065301606,0.05971041931086255,0.1637630769230769,-0.1639716923076923,0.06053067940485695,0.3277347692307692,0.013351384615384614,0.08428061538461537,0.15379126153846154,-0.2488968474398955,-0.27667157316602564,0.003556784212230396,0.05007969894853345,0.04373348608683002,1.2086869664904316,2.7054557875974647,3.2700491488851613,3.744569472416076,0.5442558123441704,1.1280911933254247,8.989507220271717,0.0070935432573362425,1.2525191135183502,0.1170878655587088,0.3331718672826595,1.7216095272929617,1.278707960364431,4.125095468749488,24.661209119161292,187.1881088957805,24.920138811899147,0.21370214102565369,0.4387493093102468,0,1,1
0.015151695266272181,0.06277837049042449,0.1821212307692308,-0.1867107692307692,0.06450754851630207,0.3688320000000001,0.014185846153846153,0.08052553846153845,0.16470184615384614,0.01891578050592192,0.00766592498515095,0.003931649946141093,0.05129731952662723,0.04356256212445369,1.257522792839453,2.8232545641260245,3.5503069643764915,4.18068226218948,0.5865899464701242,1.2175730224406058,8.577073849666363,0.0009309657510069764,1.3515072438854985,0.12211075535380116,0.5112747438323872,1.4380003632070624,1.4896458237431478,3.8920291415528063,20.637307205409527,177.21523495759703,22.374502973570923,0.1947303445942508,0.4649083992944085,0,1,1
0.013655782544378698,0.06496928911736281,0.16188553846153847,-0.15792184615384616,0.06631245938885434,0.3198073846153846,0.01773230769230769,0.08892230769230769,0.16626646153846153,-0.17468528295956234,-0.3996377973241319,0.004210861873299096,0.05449625591715981,0.04729090821790252,1.2168259685519758,2.4412537244659616,2.9705809277544124,3.423185228662088,0.5869924383866417,1.2499234869539388,8.899728178031731,0.009504514449710002,1.3808942196859937,0.10590476125514887,0.4062317933017648,1.5727261264128376,1.5698561083755138,3.6813393299409616,18.72554471503864,182.38738693858548,23.04354787878682,0.20401975381308413,0.4435880724571599,0,1,1
0.012016646375207529,0.06470953160328655,0.1814953846153846,-0.173568,0.06573949898885198,0.35506338461538456,0.013351384615384614,0.08657538461538461,0.1685195076923077,-0.02011703839576584,-0.2488013960696813,0.004177281937198476,0.05278219369120088,0.044914852574670316,1.2454862973952363,2.7608270127851497,3.4385722139025265,4.040876774863082,0.5813998142706379,1.2328320451768593,8.951223715749821,0.011379718266217564,1.3630482734110667,0.13082796478498618,0.36904022624558575,1.5357063452000894,1.5271819422477215,3.964466859176885,21.362656294452783,184.88528414763408,23.61303886840092,0.20689628182688616,0.4384668118947097,0,1,1
